identifiant,nom_etablissement,numero_siret,adresse,code_postal,commune,departement,region,coordonnees_x,coordonnees_y,code_epsg,code_ape,libelle_ape,libelle_eprtr,prelevements_eaux_souterraines,prelevements_eaux_surface,prelevements_reseau_distribution,somme_prelevements_(m3),Somme_de_rejet_raccorde_m3_par_an,Somme_de_rejet_isole_m3_par_an,Somme_des_rejets_(m3)
6704320,CORTEVA AGRISCIENCE FRANCE SAS,95041749300299,9 RUE DE LA SCIERIE,68700,UFFHOLTZ,HAUT-RHIN,GRAND-EST,7.163730,47.829840,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,Installations chimiques destinées à  la fabrication industrielle de produits phytosanitaires et de biocides,,,,,,  178 835 ,  178 835 
28400088,LABORATOIRES ANIOS,82332606100038,3330 ROUTE DE LILLE,59262,SAINGHIN-EN-MELANTOIS,NORD,HAUTS-DE-FRANCE,3.148170,50.597060,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,,,,,,  27 184 ,,  27 184 
5800384,SYNGENTA PRODUCTION FRANCE SAS,44420301200018,55 RUE DU FONDS DU VAL,27600,SAINT-PIERRE-LA-GARENNE,EURE,NORMANDIE,1.395350,49.160350,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,,  100 120 ,,  6 719 ,  106 839 ,,  17 980 ,  17 980 
7002178,SOC INDUST PRODUITS CHIMIQUES,32088092500013,RUE JOSEPH COSTE,59552,COURCHELETTES,NORD,HAUTS-DE-FRANCE,3.058970,50.345590,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,,,,,,  3 881 ,,  3 881 
6702161,FMC FRANCE,35232027900073,23 RUE DE LA SCIERIE,68700,UFFHOLTZ,HAUT-RHIN,GRAND-EST,7.204190,47.813500,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,Installations chimiques destinées à  la fabrication industrielle de produits phytosanitaires et de biocides,,,,,  2 812 ,,  2 812 
5800370,NUFARM,55202906800053,NOTRE DAME DE LA GARENNE Z.I. Secteur C,27600,GAILLON,EURE,NORMANDIE,1.387100,49.166350,,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,Installations chimiques destinées à  la fabrication industrielle de produits phytosanitaires et de biocides,  320 149 ,,  4 564 ,  324 713 ,,  1 951 ,  1 951 
6805756,A B 7 INDUSTRIES,34920376000021,CHEMIN DES MONGES,31450,DEYME,HAUTE-GARONNE,OCCITANIE,1.532230,43.490110,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,Installations chimiques destinées à  la fabrication industrielle de produits phytosanitaires et de biocides,,,,,  1 726 ,,  1 726 
6000449,EUROCUP,39948827900015,30 Route GRANDMONT,87200,SAINT-JUNIEN,HAUTE-VIENNE,NOUVELLE-AQUITAINE,0.906420,45.882510,4326,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,Installations chimiques destinées à  la fabrication industrielle de produits phytosanitaires et de biocides,,,,,,  460 ,  460 
6104896,HUVEPHARMA SA,35001926100048,12 RUE DE MALACUSSY,42100,SAINT-ETIENNE,LOIRE,AUVERGNE-RHONE-ALPES,4.370480,45.422810,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,,,,,,  180 ,,  180 
7208527,ETABLISSEMENTS PINTAUD,41050464100029,2 RUE MAURICE PINTAUD ZA CHAMP BOUYER - MANSLE,16230,MANSLE,CHARENTE,NOUVELLE-AQUITAINE,0.165100,45.877710,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,,  32 560 ,,,  32 560 ,,,
5208619,BORIE INDUSTRIES SASU,42121218400012,3 RUE DES ENTREPRENEURS,47480,PONT-DU-CASSE,LOT-ET-GARONNE,NOUVELLE-AQUITAINE,0.662590,44.225810,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,,,,,,,,
6510010,COMPAGNIE GENERALE DES INSECTICIDES,64820204200020,9 RUE LOUIS ARMAND ZI D EPLUCHES,95310,SAINT-OUEN-L'AUMONE,VAL-D'OISE,ILE-DE-FRANCE,2.125790,49.058540,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,Installations chimiques destinées à  la fabrication industrielle de produits phytosanitaires et de biocides,,,,,,,
6600896,CMPA,39331754000028,AVENUE JEAN FOUCAULT ZONE INDUSTRIELLE,34500,BEZIERS,HERAULT,OCCITANIE,3.255130,43.331490,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,,,,,,,,
6803376,BORIE INDUSTRIES,42121218400038,BOIS D'ORNEZAN,32260,ORNEZAN,GERS,OCCITANIE,0.603010,43.516530,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,,,,,,,,
10800517,CREA,35020513400025,215 AVENUE DE LA ROCHE PARNALE ZI LA MOTTE LONGUE,74130,BONNEVILLE,HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,6.414850,46.067790,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,,,,,,,,
5204836,CEREXAGRI,56980498200381,RD 281 Avenue du Lac ZONE INDUSTRIELLE Plate-forme CHEM?POLE 64 - Ple 4,64150,MOURENX,PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE,-0.632110,43.365490,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,Installations chimiques destinées à  la fabrication industrielle de produits phytosanitaires et de biocides,,,,,,,
6702100,SOGEFI AIR & COOLING,40972295600052,ZA DU BAS D ORBEY,68370,ORBEY,HAUT-RHIN,GRAND-EST,7.175450,48.135280,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,428 038,1 857,429 895,,  428 038 ,  428 038 
10100172,ETABLISSEMENTS ALLAINE,96850459700020,85 rue de la traille ZI la tuilliere,1700,MIRIBEL,AIN,AUVERGNE-RHONE-ALPES,4.966040,45.823830,4326,2229A,Fabrication de pièces techniques à  base de matières plastiques,,  223 567 ,,,  223 567 ,,  223 567 ,  223 567 
7201406,HUTCHINSON SNC,31439769600167,CAMP SAINT USTRE-RN 10,86220,INGRANDES,VIENNE,NOUVELLE-AQUITAINE,0.581960,46.903850,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,  122 545 ,,  122 545 
5701330,PRODUITS PLASTIQUES PERFORMANTS 3P,41031432200059,RUE DE L?ETOILE DE LANGRES FAUBOURG DES FRANCHISES,52200,LANGRES,HAUTE-MARNE,GRAND-EST,5.338870,47.859280,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,  116 574 ,  116 574 
5600136,QUALIPAC AURILLAC,37892880800013,CHEMIN DU BOUSQUET,15000,AURILLAC,CANTAL,AUVERGNE-RHONE-ALPES,2.437160,44.900710,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à  30 m3,,,74 178,74 178,  130 ,  64 886 ,  65 016 
5800295,HOWA TRAMICO,53846586500029,Rue authou,27800,BRIONNE,EURE,NORMANDIE,0.706600,49.211970,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,"matières plastiques de base (polymères, fibres synthétiques, fibres à  base de cellulose)",,,,,  3 378 ,  4 363 ,  7 741 
10000464,HOWA TRAMICO,53846586500029,RD21 lieu dit BEAUDEVAL,28210,COULOMBS,EURE-ET-LOIR,CENTRE,1.557740,48.636570,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,  3 378 ,  4 363 ,  7 741 
5501363,FAURECIA INTERIEUR INDUSTRIE,7150239700087,LANDE DE TOURNEBRIDE,35600,BAINS-SUR-OUST,ILLE-ET-VILAINE,BRETAGNE,-2.053560,47.690220,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,"Installations destinées au traitement de surface de matières, d'objets ou de produits à  l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an",,,,,  7 392 ,,  7 392 
6202482,FAURECIA INTERIEUR INDUSTRIE,7150239700053,PARC D ACTIVITES,88470,SAINT-MICHEL-SUR-MEURTHE,VOSGES,GRAND-EST,6.898050,48.320570,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,  7 392 ,,  7 392 
6304534,MOLDTECS SAS,42861054700070,BOULEVARD DE LA COMMUNICATION LOUVERNE ZA AUTOROUTIERE,53950,LOUVERNE,MAYENNE,PAYS-DE-LA-LOIRE,-0.731050,48.100180,27572,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,  4 000 ,,  4 000 
5800572,PLASTIC OMNIUM AUTO EXTERIEUR,45139972900024,BOULEVARD DU GENERAL DE GAULLE,27950,SAINT-MARCEL,EURE,NORMANDIE,1.455910,49.095010,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,"Installations destinées au traitement de surface de matières, d'objets ou de produits à  l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an",,,,,  2 682 ,,  2 682 
5902076,PLASTIC OMNIUM AUTO EXTERIEUR,45139972900057,ZONE DE L'AEROPARC ZONE DE L'AEROPORT,90150,FONTAINE,TERRITOIRE-DE-BELFORT,BOURGOGNE-FRANCHE-COMTE,7.008400,47.656920,4326,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,  2 682 ,,  2 682 
6112235,EXSTO,41338680600025,55 AVENUE DE LA DEPORTATION ZONE INDUSTRIELLE,26100,ROMANS-SUR-ISERE,DROME,AUVERGNE-RHONE-ALPES,5.097040,45.053410,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,  1 114 ,,  1 114 
6700585,PLASTIC OMNIUM AUTO INERGY FRANCE,51951245300076,2 RUE DES IMPRIMES,68120,PFASTATT,HAUT-RHIN,GRAND-EST,7.300020,47.758140,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,  83 ,,  83 
5901400,ISOLA COMPOSITE FRANCE,53662004000033,27 FAUBOURG DE BELFORT,90100,DELLE,TERRITOIRE-DE-BELFORT,BOURGOGNE-FRANCHE-COMTE,6.999810,47.510380,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,  14 297 ,,  758 ,  15 055 ,,,
3201308,S T E E P,96950989200028,3 CHEMIN DU PILON,1700,SAINT-MAURICE-DE-BEYNOST,AIN,AUVERGNE-RHONE-ALPES,4.987060,45.820480,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
5101636,INERGY AUTOMOTIVE SYSTEMS FRANCE,51951245300035,92 RUE DU MARECHAL LECLERC,60280,VENETTE,OISE,HAUTS-DE-FRANCE,2.806960,49.415270,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
5102591,NOVARES FRANCE,44269443600126,37 RUE DU HUIT MAI 1945,80800,VILLERS-BRETONNEUX,SOMME,HAUTS-DE-FRANCE,2.533490,49.865500,27572,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
5103968,MANUFACTURE TRANSFORMATION TEXTILE,31245049700010,ROUTE DE VINCY,2340,CHAOURSE,AISNE,HAUTS-DE-FRANCE,4.017750,49.701810,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,"matières plastiques de base (polymères, fibres synthétiques, fibres à  base de cellulose)",,,,,,,
5301288,CHAUVIN ARNOUX,57207583600344,RUE D AUNAY,14500,VIRE,CALVADOS,NORMANDIE,-0.878660,48.845680,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
5302487,AUGROS COSMETIC PACKAGING,59204550400079,"ZA LA BRUYERE - BP 16, LE THEIL SUR HUISNE",61260,LE THEIL,ORNE,NORMANDIE,0.672600,48.265590,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
5503561,SEIFEL,33210833100031,8 RUE CLAUDE CHAPEL ZAC MAISON NEUVE,35400,SAINT-MALO,ILLE-ET-VILAINE,BRETAGNE,-1.983610,48.623150,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
5701300,SAVIPLAST 52,80076178500016,ZONE INDUSTRIELLE LES MOULIERES,52600,CHALINDREY,HAUTE-MARNE,GRAND-EST,5.445370,47.799670,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
5805691,DEMGY NORMANDIE,77572308300058,1 RUE DES HOUSSIERES - CAMPUS DEMGY ZAC DES CHAMPS CHOUETTE 2,27600,SAINT-AUBIN-SUR-GAILLON,EURE,NORMANDIE,1.313560,49.141590,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
5900018,ALLRIM,34240874700018,5 RUE DE LA JALESIE ZI DES ARBLETIERS,25400,AUDINCOURT,DOUBS,BOURGOGNE-FRANCHE-COMTE,6.845740,47.487400,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,"matières plastiques de base (polymères, fibres synthétiques, fibres à  base de cellulose)",,,,,,,
5901455,SMRC AUTOMOTIVE MODULES FRANCE SAS,41031487600138,Zac du Mont Jean,90200,ROUGEGOUTTE,TERRITOIRE-DE-BELFORT,BOURGOGNE-FRANCHE-COMTE,6.841650,47.734670,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,"matières plastiques de base (polymères, fibres synthétiques, fibres à  base de cellulose)",,,,,,,
6102113,VAPE PLAST,39496289800026,567 RUE DE LA MODE Z I DE LA MODE,1580,IZERNORE,AIN,AUVERGNE-RHONE-ALPES,5.555220,46.212840,4326,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
6107004,COURBIS SMART POLYMERS,43708037700041,1 RUE JEAN CHARCOT ZONE INDUSTRIELLE,26100,ROMANS-SUR-ISERE,DROME,AUVERGNE-RHONE-ALPES,5.085150,45.048450,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
6202471,NOVARES FRANCE,44269443600118,"ZI des Paituotes, 100, chemin des Grandes Hyeres ZI des Paituotes, 100, chemin des Grandes Hyeres ZI DES PAITUOTES ZI des Paituotes, 100, chemin des Grandes Hyeres",88100,SAINTE-MARGUERITE,VOSGES,GRAND-EST,6.981100,48.264090,4326,2229A,Fabrication de pièces techniques à  base de matières plastiques,"Installations destinées au traitement de surface de matières, d'objets ou de produits à  l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an",,,,,,,
6303969,JEHIER,6420002500019,ROUTE DE SAINT LEZIN,49120,CHEMILLE,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-0.733410,47.219230,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
6502851,CARPENTER ENGINEERED FOAMS,70200178500022,71 AVENUE DE VERDUN,77470,TRILPORT,SEINE-ET-MARNE,ILE-DE-FRANCE,2.959850,48.958210,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,"matières plastiques de base (polymères, fibres synthétiques, fibres à  base de cellulose)",,,,,,,
6601173,SOC EXPL GENERAL PRODUITS INDUSTRIELS,45780084500036,Z I DE TROUYAUX,34560,POUSSAN,HERAULT,OCCITANIE,3.684710,43.487270,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,"Installations destinées au traitement de surface de matières, d'objets ou de produits à  l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an",,,,,,,
7000734,SMRC AUTOMOTIVE MODULES FRANCE SAS,41031487600146,37 RUE JEAN-BAPTISTE MARQUANT,59147,GONDECOURT,NORD,HAUTS-DE-FRANCE,2.988290,50.537900,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
7001060,FLEX-N-GATE MARLES,74981188100020,Chemin de Quenehem,62470,CALONNE-RICOUART,PAS-DE-CALAIS,HAUTS-DE-FRANCE,2.499660,50.493490,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
7002285,NOVARES FRANCE,44269443600068,Z I LES PORTES DU NORD,62820,LIBERCOURT,PAS-DE-CALAIS,HAUTS-DE-FRANCE,2.998190,50.492900,27572,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
10000336,SOC RAIGI,71201342400023,11 rue de la chapelle LIEU-DIT ARBOUVILLE,28310,ROUVRAY-SAINT-DENIS,EURE-ET-LOIR,CENTRE,1.968990,48.279890,4326,2229A,Fabrication de pièces techniques à  base de matières plastiques,"matières plastiques de base (polymères, fibres synthétiques, fibres à  base de cellulose)",,,,,,,
10000536,EUROSTYLE SYSTEMS CHATEAUROUX,51176407800016,28 ALLEE DES SABLONS,36330,LE POINCONNET,INDRE,CENTRE,1.738110,46.800200,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
10000723,PULLFLEX,61984880700035,ROUTE DE TOURS LA TAILLE L'OISEAU,37270,SAINT-MARTIN-LE-BEAU,INDRE-ET-LOIRE,CENTRE,0.896860,47.364310,4326,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
10006429,HAMON THERMAL EUROPE FRANCE,33169350700047,ZONE INDUSTRIELLE,28290,ARROU,EURE-ET-LOIR,CENTRE,1.129520,48.105320,4326,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
10400121,NEMERA LA VERPILLIERE,38805696200029,20 AVENUE DE LA GARE,38290,LA VERPILLIERE,ISERE,AUVERGNE-RHONE-ALPES,5.147470,45.631620,2154,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
12800083,SMRC AUTOMOTIVE MODULES FRANCE SAS,41031487600138,Av. de Lattre de Tassigny,90200,ROUGEGOUTTE,TERRITOIRE-DE-BELFORT,BOURGOGNE-FRANCHE-COMTE,6.841640,47.734670,4326,2229A,Fabrication de pièces techniques à  base de matières plastiques,,,,,,,,
5200592,SAFT,38370387300083,111  boulevard Alfred Daney,33000,BORDEAUX,GIRONDE,NOUVELLE-AQUITAINE,-0.569780,44.868620,2154,2720Z,Fabrication de piles et d'accumulateurs électriques,Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à  30 m3,,,,,  24 429 ,  174 747 ,  199 176 
7201120,SAFT,38370387300059,RUE GEORGES LECLANCHE,86000,POITIERS,VIENNE,NOUVELLE-AQUITAINE,0.314410,46.560240,2154,2720Z,Fabrication de piles et d'accumulateurs électriques,,,,,,  24 429 ,  174 747 ,  199 176 
7201321,SAFT,38370387300034,ZONE INDUSTRIELLE,16440,NERSAC,CHARENTE,NOUVELLE-AQUITAINE,0.068630,45.631930,2154,2720Z,Fabrication de piles et d'accumulateurs électriques,,,,,,  24 429 ,  174 747 ,  199 176 
7000523,EXIDE TECHNOLOGIES SAS,68203089500143,180 RUE DU FAUBOURG D'ARRAS,59000,LILLE,NORD,HAUTS-DE-FRANCE,3.059980,50.609090,4326,2720Z,Fabrication de piles et d'accumulateurs électriques,"destinées à  la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux",  30 099 ,,  7 254 ,  37 353 ,  53 858 ,,  53 858 
6700478,DARAMIC,39239172800020,25 RUE WESTRICH PARC ACTIVITES ECONOMIQUES,67600,SELESTAT,BAS-RHIN,GRAND-EST,7.462050,48.248130,2154,2720Z,Fabrication de piles et d'accumulateurs électriques,,  59 349 ,,,  59 349 ,  27 689 ,,  27 689 
7000798,ENERSYS SARL,56192032300038,RUE ALEXANDER FLEMING ZI EST,62000,ARRAS,PAS-DE-CALAIS,HAUTS-DE-FRANCE,2.809340,50.286010,2154,2720Z,Fabrication de piles et d'accumulateurs électriques,"destinées à  la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux",,,,,  22 110 ,,  22 110 
6201864,CLARIOS SARREGUEMINES SAS,44015657800039,1 RUE ANDRE RAUSCH,57200,SARREGUEMINES,MOSELLE,GRAND-EST,7.101590,49.110190,2154,2720Z,Fabrication de piles et d'accumulateurs électriques,,,,,,  18 502 ,,  18 502 
100000434,AUTOMOTIVE CELLS COMPANY SE,95356765800026,1173  BOULEVARD EST,62138,BILLY-BERCLAU,PAS-DE-CALAIS,HAUTS-DE-FRANCE,2.853310,50.520860,4326,2720Z,Fabrication de piles et d'accumulateurs électriques,"Installations destinées au traitement de surface de matières, d'objets ou de produits à  l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an",,,,,  10 908 ,,  10 908 
5503633,BLUE SOLUTIONS,42109005100028,ODET,29500,ERGUE-GABERIC,FINISTERE,BRETAGNE,-4.014200,48.014200,2154,2720Z,Fabrication de piles et d'accumulateurs électriques,,,,,,  1 325 ,,  1 325 
7211822,ARTS ENERGY,79263501300024,10 RUE AMPERE,16440,NERSAC,CHARENTE,NOUVELLE-AQUITAINE,0.068630,45.631930,2154,2720Z,Fabrication de piles et d'accumulateurs électriques,,,,,,,,
10006525,ASB AEROSPATIALE BATTERIES,38383854700024,ALLE STE HELENE,18000,BOURGES,CHER,CENTRE,2.369090,47.052030,2154,2720Z,Fabrication de piles et d'accumulateurs électriques,,,,,,,,
5201807,EGGER PANNEAUX ET DECORS,38016084600032,AVENUE D ALBRET,40370,RION-DES-LANDES,LANDES,NOUVELLE-AQUITAINE,-0.913820,43.915680,2154,1621Z,Fabrication de placage et de panneaux de bois,"Installations industrielles destinées à  la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",  103 121 ,,,  103 121 ,  9 056 ,  528 232 ,  537 288 
6202396,EGGER PANNEAUX ET DECORS,38016084600057,ALLE DE BLANCHIFONTAINE ZI,88700,RAMBERVILLERS,VOSGES,GRAND-EST,6.656540,48.336710,2154,1621Z,Fabrication de placage et de panneaux de bois,"Installations industrielles destinées à  la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",  238 412 ,  117 544 ,,  355 956 ,  9 056 ,  528 232 ,  537 288 
6802298,TARNAISE DES PANNEAUX SAS,44464063500017,10 BOULEVARD PASTEUR,81290,LABRUGUIERE,TARN,OCCITANIE,2.259390,43.541740,2154,1621Z,Fabrication de placage et de panneaux de bois,,,  255 122 ,,  255 122 ,  150 141 ,,  150 141 
10004585,SWISS KRONO SAS,33949483300025,ROUTE DE CERDON,45600,SULLY-SUR-LOIRE,LOIRET,CENTRE,2.373890,47.758420,2154,1621Z,Fabrication de placage et de panneaux de bois,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  56 316 ,  172 981 ,,  229 297 ,  9 064 ,  128 500 ,  137 564 
5702355,UNILIN SAS,42048211900013,RUE DE BAZEILLES CS 40913,8140,BAZEILLES,ARDENNES,GRAND-EST,4.950790,49.696100,2154,1621Z,Fabrication de placage et de panneaux de bois,"Installations industrielles destinées à  la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",,,,,  72 992 ,  24 623 ,  97 615 
6000348,PANNEAUX DE CORREZE,80985590100017,6 IMPASSE DE L'EMPEREUR,19200,USSEL,CORREZE,NOUVELLE-AQUITAINE,2.265350,45.519560,2154,1621Z,Fabrication de placage et de panneaux de bois,,,118 132,,118 132,,  9 471 ,  9 471 
5901195,CF2P,44452613100024,ZI DU TERTRE LANDRY,70200,LURE,HAUTE-SAONE,BOURGOGNE-FRANCHE-COMTE,6.517950,47.682800,2154,1621Z,Fabrication de placage et de panneaux de bois,"Installations industrielles destinées à  la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",  113 837 ,,  158 805 ,  272 642 ,  500 ,,  500 
6200826,OBER,38274540400014,31 RUE DE BAR,55000,LONGEVILLE-EN-BARROIS,MEUSE,GRAND-EST,5.161610,48.773030,27572,1621Z,Fabrication de placage et de panneaux de bois,,  12 488 ,,,  12 488 ,,,
5201748,FINSA FRANCE SAS,34269631700011,151 ROUTE DE HOURES ZONE INDUSTRIELLE,40110,MORCENX,LANDES,NOUVELLE-AQUITAINE,-0.887320,44.015890,2154,1621Z,Fabrication de placage et de panneaux de bois,,,,,,,,
5201914,SERIPANNEAUX,33070545000022,1105 RUE N 10,40230,SAINT-VINCENT-DE-TYROSSE,LANDES,NOUVELLE-AQUITAINE,-1.316150,43.659170,2154,1621Z,Fabrication de placage et de panneaux de bois,"Installations industrielles destinées à  la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",,,,,,,
5208150,THEBAULT JEAN,77576342800015,rue de la gare,40210,SOLFERINO,LANDES,NOUVELLE-AQUITAINE,-0.916710,44.145580,2154,1621Z,Fabrication de placage et de panneaux de bois,,,,,,,,
5208602,GARNICA SAMAZAN,50158335500018,19 IMPASSE GALILEE,47250,SAMAZAN,LOT-ET-GARONNE,NOUVELLE-AQUITAINE,0.131430,44.424900,2154,1621Z,Fabrication de placage et de panneaux de bois,"Installations industrielles destinées à  la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",,,,,,,
5801240,LINEX PANNEAUX,33898588000032,ZONE INDUSTRIELLE,76190,ALLOUVILLE-BELLEFOSSE,SEINE-MARITIME,NORMANDIE,0.675090,49.578930,2154,1621Z,Fabrication de placage et de panneaux de bois,"Installations industrielles destinées à  la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",,,,,,,
6701426,ALSAPAN,39221314600070,6 RUE INDUSTRIELLE,67310,WASSELONNE,BAS-RHIN,GRAND-EST,7.456540,48.634940,27572,1621Z,Fabrication de placage et de panneaux de bois,,,,,,,,
7201774,S.I.B. THEBAULT,30032616200017,22 RUE DE SAUNIERE,79190,SAUZE-VAUSSAIS,DEUX-SEVRES,NOUVELLE-AQUITAINE,0.106040,46.128570,2154,1621Z,Fabrication de placage et de panneaux de bois,,,,,,,,
5401075,KRONOSPAN SAS,79937878100030,Zone Industrielle de Torcy - BP 54,71210,MONTCHANIN,SAONE-ET-LOIRE,BOURGOGNE-FRANCHE-COMTE,4.474380,46.752070,2154,1621Z,Fabrication de placage et de panneaux de bois,,,,  86 821 ,  86 821 ,,,
5401050,KRONOSPAN SAS,79937878100022,ROUTE NATIONALE 77 RN77 BOIS DE LA DUCHESSE,89000,AUXERRE,YONNE,BOURGOGNE-FRANCHE-COMTE,3.601530,47.829030,2154,1621Z,Fabrication de placage et de panneaux de bois,,,,,,,,
